,0,1,2,3,4,5,6
16257,細,02415172a,tenuous,tenuous%5:00:00:thin:01,ADJ,bn:00111743a,False
16258,細,02414031a,fine,fine%5:00:00:thin:01,ADJ,bn:00102973a,False
16259,細,02562566a,thin,thin%5:00:00:narrow:00,ADJ,bn:00110743a,False
16260,砍,00387657n,cut,cut%1:04:02::,NOUN,bn:00024612n,False
16261,砍,00387657n,cutting,cutting%1:04:02::,NOUN,bn:00024612n,False
16262,砍,01258091v,chop,chop%2:35:01::,VERB,bn:00084935v,False
16263,砍,01258091v,chop_up,chop_up%2:35:00::,VERB,bn:00084935v,False
16264,參考,06356515n,address,address%1:10:04::,NOUN,bn:00001302n,False
16265,參考,06763681n,cite,cite%1:10:00::,NOUN,bn:00000939n,False
16266,參考,06356515n,computer_address,computer_address%1:10:00::,NOUN,bn:00001302n,False
16267,參考,07258332n,reference_point,reference_point%1:10:00::,NOUN,bn:00063236n,False
16268,參考,07258332n,point_of_reference,point_of_reference%1:10:00::,NOUN,bn:00063236n,False
16269,參考,06763681n,citation,citation%1:10:01::,NOUN,bn:00000939n,True
16270,參考,06763681n,acknowledgment,acknowledgment%1:10:01::,NOUN,bn:00000939n,False
16271,參考,06763681n,credit,credit%1:10:02::,NOUN,bn:00000939n,False
16272,參考,06763681n,reference,reference%1:10:03::,NOUN,bn:00000939n,False
16273,參考,06763681n,mention,mention%1:10:02::,NOUN,bn:00000939n,False
16274,參考,06763681n,quotation,quotation%1:10:01::,NOUN,bn:00000939n,False
16275,參考,07258332n,reference,reference%1:10:06::,NOUN,bn:00063236n,False
16276,參考,06356515n,reference,reference%1:10:08::,NOUN,bn:00001302n,False
16277,參考,00786485a,referenced,referenced%5:00:00:documented:00,ADJ,bn:00109598a,False
16278,籃,02801938n,basket,basket%1:06:00::,NOUN,bn:00008872n,True
16279,籃,00607293n,basketry,basketry%1:04:00::,NOUN,bn:00008903n,False
16280,籃,02801938n,handbasket,handbasket%1:06:00::,NOUN,bn:00008872n,False
16281,籃,03565830n,in-basket,in-basket%1:06:00::,NOUN,bn:00046210n,False
16282,籃,03565830n,in-tray,in-tray%1:06:00::,NOUN,bn:00046210n,False
16283,侵,00976531n,invasion,invasion%1:04:00::,NOUN,bn:00047325n,True
16284,侵,11520435n,transgression,transgression%1:19:00::,NOUN,bn:00077997n,False
16285,厚,08588699n,midst,midst%1:15:00::,NOUN,bn:00054889n,False
16286,厚,08588699n,thick,thick%1:15:00::,NOUN,bn:00054889n,False
16287,厚,02410393a,thick,thick%3:00:01::,ADJ,bn:00111824a,False
16288,厚,02415390a,thick,thick%3:00:02::,ADJ,bn:00111826a,False
16289,厚,02410983a,deep,deep%5:00:00:thick:01,ADJ,bn:00101049a,False
16290,厚,02411559a,heavy,heavy%5:00:04:thick:01,ADJ,bn:00104058a,False
16291,電話,06272803n,call,call%1:10:01::,NOUN,bn:00014791n,True
16292,電話,04401088n,telephone,telephone%1:06:00::,NOUN,bn:00062020n,False
16293,電話,04401088n,phone,phone%1:06:00::,NOUN,bn:00062020n,True
16294,電話,06272803n,phone_call,phone_call%1:10:00::,NOUN,bn:00014791n,False
16295,電話,06272803n,telephone_call,telephone_call%1:10:00::,NOUN,bn:00014791n,False
16296,電話,04401088n,telephone_set,telephone_set%1:06:00::,NOUN,bn:00062020n,False
16297,電話,06272290n,telephone,telephone%1:10:00::,NOUN,bn:00076400n,False
16298,電話,06272290n,telephony,telephony%1:10:00::,NOUN,bn:00076400n,True
16299,電話,00790308v,dial,dial%2:32:00::,VERB,bn:00086770v,False
16300,電話,00789448v,call,call%2:32:01::,VERB,bn:00084387v,False
16301,電話,00789448v,telephone,telephone%2:32:00::,VERB,bn:00084387v,False
16302,電話,00789448v,call_up,call_up%2:32:00::,VERB,bn:00084387v,False
16303,電話,00789448v,phone,phone%2:32:00::,VERB,bn:00084387v,False
16304,電話,00676135v,dial,dial%2:31:00::,VERB,bn:00086771v,False
16305,電話,00789448v,ring,ring%2:32:00::,VERB,bn:00084387v,False
16306,電話,03123434a,telephonic,telephonic%3:01:00::,ADJ,bn:00111700a,False
16307,陳,01856748n,Chen,chen%1:05:00::,NOUN,bn:00018143n,False
16308,陳,01856748n,subgenus_Chen,subgenus_chen%1:05:00::,NOUN,bn:00018143n,False
16309,汽,15055181n,steam,steam%1:27:00::,NOUN,bn:00074099n,True
16310,汽,15055442n,water_vapor,water_vapor%1:27:00::,NOUN,bn:00080637n,False
16311,汽,15055442n,water_vapour,water_vapour%1:27:00::,NOUN,bn:00080637n,False
16312,讚,06696483n,award,award%1:10:00::,NOUN,bn:00000704n,False
16313,讚,06696483n,accolade,accolade%1:10:00::,NOUN,bn:00000704n,False
16314,讚,06696483n,honor,honor%1:10:00::,NOUN,bn:00000704n,False
16315,讚,06696483n,honour,honour%1:10:00::,NOUN,bn:00000704n,False
16316,讚,06696483n,laurels,laurels%1:10:00::,NOUN,bn:00000704n,False
16317,證,06549661n,license,license%1:10:00::,NOUN,bn:00050986n,True
16318,證,06549661n,licence,licence%1:10:00::,NOUN,bn:00050986n,False
16319,證,06549661n,permit,permit%1:10:02::,NOUN,bn:00050986n,False
16320,集體,08056601n,collective,collective%1:14:00::,NOUN,bn:00020627n,False
16321,集體,00500669n,masse,masse%1:04:00::,NOUN,bn:00053699n,False
16322,集體,00500669n,masse_shot,masse_shot%1:04:00::,NOUN,bn:00053699n,False
16323,集體,02112701a,corporate,corporate%5:00:00:joint:00,ADJ,bn:00100012a,False
16324,集體,02112701a,collective,collective%5:00:00:joint:00,ADJ,bn:00100012a,False
16325,套,07999699n,set,set%1:14:02::,NOUN,bn:00070697n,True
16326,球,02778669n,ball,ball%1:06:01::,NOUN,bn:00008120n,True
16327,球,00075618n,ballup,ballup%1:04:00::,NOUN,bn:00008209n,False
16328,球,00075618n,balls-up,balls-up%1:04:00::,NOUN,bn:00008209n,False
16329,球,13873502n,circle,circle%1:25:00::,NOUN,bn:00019169n,True
16330,球,00075618n,cockup,cockup%1:04:00::,NOUN,bn:00008209n,False
16331,球,07448885n,formal,formal%1:11:00::,NOUN,bn:00008128n,False
16332,球,09289709n,globule,globule%1:17:00::,NOUN,bn:00040692n,False
16333,球,03632100n,lacrosse_ball,lacrosse_ball%1:06:00::,NOUN,bn:00049632n,False
16334,球,00075618n,mess-up,mess-up%1:04:00::,NOUN,bn:00008209n,False
16335,球,04436675n,time-ball,time-ball%1:06:00::,NOUN,bn:00077272n,False
16336,球,13899404n,ball,ball%1:25:00::,NOUN,bn:00008122n,True
16337,球,13899404n,globe,globe%1:25:00::,NOUN,bn:00008122n,False
16338,球,13899404n,orb,orb%1:25:00::,NOUN,bn:00008122n,False
16339,球,13899200n,sphere,sphere%1:25:00::,NOUN,bn:00073310n,True
16340,球,02779435n,ball,ball%1:06:02::,NOUN,bn:00008125n,False
16341,球,13898899n,sphere,sphere%1:25:01::,NOUN,bn:00073311n,False
16342,球,07448885n,ball,ball%1:11:00::,NOUN,bn:00008128n,True
16343,球,02800689a,spherical,spherical%3:01:00::,ADJ,bn:00111016a,False
16344,展示,06879180n,demo,demo%1:10:00::,NOUN,bn:00026144n,False
16345,展示,06891022n,presentation,presentation%1:10:00::,NOUN,bn:00064214n,False
16346,展示,06879180n,demonstration,demonstration%1:10:00::,NOUN,bn:00026144n,False
16347,展示,02148788v,show,show%2:39:02::,VERB,bn:00086557v,False
16348,展示,02148788v,demo,demo%2:39:00::,VERB,bn:00086557v,False
16349,展示,02148788v,present,present%2:39:00::,VERB,bn:00086557v,False
16350,展示,02148788v,demonstrate,demonstrate%2:39:01::,VERB,bn:00086557v,False
16351,展示,00435481v,unfurl,unfurl%2:30:00::,VERB,bn:00095390v,False
16352,展示,02142280v,flex,flex%2:39:00::,VERB,bn:00088298v,False
16353,展示,00435481v,unroll,unroll%2:30:00::,VERB,bn:00095390v,False
16354,展示,02148788v,exhibit,exhibit%2:39:00::,VERB,bn:00086557v,False
16355,展示,02137132v,show,show%2:39:00::,VERB,bn:00093682v,False
16356,以色列,08792548n,Israel,israel%1:15:00::,NOUN,bn:00047679n,False
16357,以色列,09715833n,Israeli,israeli%1:18:00::,NOUN,bn:00047683n,False
16358,以色列,08792548n,State_of_Israel,state_of_israel%1:15:00::,NOUN,bn:00047679n,False
16359,以色列,08792548n,Yisrael,yisrael%1:15:00::,NOUN,bn:00047679n,False
16360,以色列,10218390n,Jacob,jacob%1:18:00::,NOUN,bn:00047849n,False
16361,以色列,08792548n,Zion,zion%1:15:00::,NOUN,bn:00047679n,False
16362,以色列,08792548n,Sion,sion%1:15:00::,NOUN,bn:00047679n,False
16363,以色列,02972925a,Israeli,israeli%3:01:00::,ADJ,bn:00105491a,False
16364,樣,05839024n,kind,kind%1:09:00::,NOUN,bn:00035907n,True
16365,樣,05839024n,sort,sort%1:09:00::,NOUN,bn:00035907n,False
16366,樣,05839024n,form,form%1:09:01::,NOUN,bn:00035907n,False
16367,樣,05839024n,variety,variety%1:09:01::,NOUN,bn:00035907n,False
16368,銀行,10833425n,Banks,banks%1:18:00::,NOUN,bn:00008421n,False
16369,銀行,08420278n,depository_financial_institution,depository_financial_institution%1:14:00::,NOUN,bn:00008364n,False
16370,銀行,08420278n,bank,bank%1:14:00::,NOUN,bn:00008364n,True
16371,銀行,08420278n,banking_concern,banking_concern%1:14:00::,NOUN,bn:00008364n,False
16372,銀行,08420278n,banking_company,banking_company%1:14:00::,NOUN,bn:00008364n,False
16373,銀行,10833425n,Sir_Joseph_Banks,sir_joseph_banks%1:18:00::,NOUN,bn:00008421n,False
16374,等等,03299261n,etcetera,etcetera%1:06:00::,NOUN,bn:00031680n,False
16375,等等,00103664r,and_so_forth,and_so_forth%4:02:00::,ADV,bn:00114282r,False
16376,等等,00103664r,and_so_on,and_so_on%4:02:00::,ADV,bn:00114282r,False
16377,等等,00103664r,etcetera,etcetera%4:02:00::,ADV,bn:00114282r,False
16378,等等,00103664r,etc.,etc.%4:02:00::,ADV,bn:00114282r,False
16379,班,00884466n,course,course%1:04:01::,NOUN,bn:00019479n,False
16380,班,08218122n,squad,squad%1:14:01::,NOUN,bn:00073698n,False
16381,班,00884466n,course_of_study,course_of_study%1:04:00::,NOUN,bn:00019479n,False
16382,班,00884466n,course_of_instruction,course_of_instruction%1:04:00::,NOUN,bn:00019479n,False
16383,班,00884466n,class,class%1:04:00::,NOUN,bn:00019479n,True
16384,日,15155220n,day,day%1:28:00::,NOUN,bn:00000086n,True
16385,日,09450163n,sun,sun%1:17:00::,NOUN,bn:00075170n,True
16386,日,15155220n,twenty-four_hours,twenty-four_hours%1:28:00::,NOUN,bn:00000086n,False
16387,日,15155220n,twenty-four_hour_period,twenty-four_hour_period%1:28:00::,NOUN,bn:00000086n,False
16388,日,15155220n,24-hour_interval,24-hour_interval%1:28:00::,NOUN,bn:00000086n,False
16389,日,15155220n,solar_day,solar_day%1:28:00::,NOUN,bn:00000086n,False
16390,日,15155220n,mean_solar_day,mean_solar_day%1:28:00::,NOUN,bn:00000086n,False
16391,日,01426397v,sleep_together,sleep_together%2:35:00::,VERB,bn:00083081v,False
16392,日,01426397v,roll_in_the_hay,roll_in_the_hay%2:35:00::,VERB,bn:00083081v,False
16393,日,01426397v,love,love%2:35:00::,VERB,bn:00083081v,False
16394,日,01426397v,make_out,make_out%2:35:00::,VERB,bn:00083081v,False
16395,日,01426397v,make_love,make_love%2:35:00::,VERB,bn:00083081v,False
16396,日,01426397v,sleep_with,sleep_with%2:35:00::,VERB,bn:00083081v,False
16397,日,01426397v,get_laid,get_laid%2:35:00::,VERB,bn:00083081v,False
16398,日,01426397v,have_sex,have_sex%2:35:00::,VERB,bn:00083081v,False
16399,日,01426397v,know,know%2:35:00::,VERB,bn:00083081v,False
16400,日,01426397v,do_it,do_it%2:35:00::,VERB,bn:00083081v,False
16401,日,01426397v,be_intimate,be_intimate%2:35:00::,VERB,bn:00083081v,False
